"BirdMeat_DismantleActions[0].ActionName","食用","食用"
"Cod_trade1_EnemyActions[0].ActionLog.LogText",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[0]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[1]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[2]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[3]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[4]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[5]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[6]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[7]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[8]",,
"Cod_trade1_EnemyActions[0].FailureLog.AlternateLogTexts[9]",,
"Cod_trade1_EnemyActions[0].FailureLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.MediumWounds[0].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.MediumWounds[1].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.MediumWounds[2].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.MediumWounds[3].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.MediumWounds[4].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.MinorWounds[0].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.MinorWounds[1].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[0].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[1].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[2].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[3].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[4].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[5].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[6].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[7].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.SeriousWounds[8].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].PlayerWounds.UnharmedResults[0].WoundLog.LogText",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[0]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[1]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[2]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[3]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[4]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[5]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[6]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[7]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[8]",,
"Cod_trade1_EnemyActions[0].SuccessLog.AlternateLogTexts[9]",,
"Cod_trade1_EnemyActions[0].SuccessLog.LogText",,
"Cod_trade1_EnemyActions[1].ActionLog.LogText",,
"Cod_trade1_EnemyActions[2].ActionLog.LogText",,
"Cod_trade1_EnemyGettingCloseLog.LogText",,
"Cod_trade1_EnemyName",,
"Cod_trade1_EnemyWinEffects.ResultLog.LogText",,
"Cod_trade1_PlayerWinEffects.ResultLog.LogText",,
"Cod_trade1_Special1Effects.ResultLog.LogText",,
"Cod_trade1_TieEffects.ResultLog.LogText",,
"Cod_V我50套餐_BlueprintFinishedLog.LogText"," I'm mad","I mad"
"Cod_V我50套餐_CardDescription"," Buy a fanny pack","购买腰包"
"Cod_V我50套餐_CardName"," V I 50 combo","V我50套餐"
"Cod_V我50套餐_UnlockConditionsDesc"," Need waiter","需要服务员"
"Cod_W_GiantBusterZombie_ClawWound_CardDescription"," Huge bruises with intense stinging pain ..","巨大的淤青伴随强烈的刺痛.."
"Cod_W_GiantBusterZombie_ClawWound_CardInteractions[0].ActionName"," Cleaning with sea water","用海水清理"
"Cod_W_GiantBusterZombie_ClawWound_CardInteractions[1].ActionName"," Clean up with fresh water","用淡水清理"
"Cod_W_GiantBusterZombie_ClawWound_CardInteractions[2].ActionName"," Clean with honey water","用蜂蜜水清理"
"Cod_W_GiantBusterZombie_ClawWound_CardInteractions[3].ActionName"," Clean with alkaline water","用碱水清理"
"Cod_W_GiantBusterZombie_ClawWound_CardInteractions[4].ActionName"," Cleaning with soap","用肥皂清理"
"Cod_W_GiantBusterZombie_ClawWound_CardInteractions[5].ActionName"," application","应用"
"Cod_W_GiantBusterZombie_ClawWound_CardInteractions[6].ActionName"," Apply honey","涂抹蜂蜜"
"Cod_W_GiantBusterZombie_ClawWound_CardName"," Giant bruises","巨霸撞伤"
"Cod_W_GiantBusterZombie_ClawWound_CookingRecipes[0].ActionName"," dressing","敷料"
"Cod_W_GiantBusterZombie_ClawWound_CookingRecipes[0].CustomCookingText"," Protecting the wound","正在保护伤口"
"Cod_W_GiantBusterZombie_ClawWound_InventorySlotsText"," Place dressing here / bandage","在此放置敷料 / 绷带"
"Cod_W_GiantBusterZombie_ClawWound_SpoilageTime.OnFull.ActionDescription"," The scrapes have healed!","擦伤已治愈！"
"Cod_W_GiantBusterZombie_ClawWound_SpoilageTime.OnFull.ActionLog.LogText"," My monitor lizard bite healed.","我的巨蜥咬伤好了。"
"Cod_W_GiantBusterZombie_ClawWound_SpoilageTime.OnFull.ActionName"," Monitor lizard bite","巨蜥咬伤"
"Cod_W_SharpClawZombie_ClawInjured_CardDescription"," It still hurts, but at least the wound is stitched now.","还是好痛，至少现在伤口缝上了。"
"Cod_W_SharpClawZombie_ClawInjured_CardInteractions[0].ActionName"," Cleaning with sea water","用海水清理"
"Cod_W_SharpClawZombie_ClawInjured_CardInteractions[1].ActionName"," Clean up with fresh water","用淡水清理"
"Cod_W_SharpClawZombie_ClawInjured_CardInteractions[2].ActionName"," Clean with honey water","用蜂蜜水清理"
"Cod_W_SharpClawZombie_ClawInjured_CardInteractions[3].ActionName"," Clean with alkaline water","用碱水清理"
"Cod_W_SharpClawZombie_ClawInjured_CardInteractions[4].ActionName"," Cleaning with soap","用肥皂清理"
"Cod_W_SharpClawZombie_ClawInjured_CardInteractions[5].ActionName"," application","应用"
"Cod_W_SharpClawZombie_ClawInjured_CardInteractions[6].ActionName"," Apply honey","涂抹蜂蜜"
"Cod_W_SharpClawZombie_ClawInjured_CardName"," Claws tear","利爪撕裂"
"Cod_W_SharpClawZombie_ClawInjured_CookingRecipes[0].ActionName"," oppression","压迫"
"Cod_W_SharpClawZombie_ClawInjured_CookingRecipes[0].CustomCookingText"," Applying pressure to the wound.","正在压迫伤口。"
"Cod_W_SharpClawZombie_ClawInjured_InventorySlotsText"," Place dressing here / Tourniquet","在此放置敷料 / 止血带"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardDescription"," deep laceration that was bleeding, it hurt...","一道正在流血的深撕裂伤口，好痛……"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[0].ActionName"," Cleaning with sea water","用海水清理"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[1].ActionName"," Clean up with fresh water","用淡水清理"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[2].ActionName"," Clean with honey water","用蜂蜜水清理"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[3].ActionName"," Clean with alkaline water","用碱水清理"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[4].ActionName"," Cleaning with soap","用肥皂清理"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[5].ActionName"," application","应用"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[6].ActionName"," Apply honey","涂抹蜂蜜"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardInteractions[7].ActionName"," Suture","缝合"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CardName"," Claws tear","利爪撕裂"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CookingRecipes[0].ActionName"," oppression","压迫"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_CookingRecipes[0].CustomCookingText"," Applying pressure to the wound.","正在压迫伤口。"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_InventorySlotsText"," Place dressing here / Tourniquet","在此放置敷料 / 止血带"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_Progress.CardStatName"," Bleeding has stopped","已止血"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_Progress.OnFull.ActionName"," The wound no longer bleeds","伤口不再流血"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_SpoilageTime.OnFull.ActionDescription"," My fracture is much better!","我的骨折好多了！"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_SpoilageTime.OnFull.ActionLog.LogText"," My laceration healed.","我的撕裂伤好了。"
"Cod_W_SharpClawZombie_ClawInjured_NotStitching_SpoilageTime.OnFull.ActionName"," Lacerations","撕裂伤"
"Cod_W_SharpClawZombie_ClawInjured_Progress.CardStatName"," Bleeding has stopped","已止血"
"Cod_W_SharpClawZombie_ClawInjured_Progress.OnFull.ActionName"," The wound no longer bleeds","伤口不再流血"
"Cod_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionDescription"," My fracture is much better!","我的骨折好多了！"
"Cod_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionLog.LogText"," My laceration healed.","我的撕裂伤好了。"
"Cod_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionName"," Lacerations","撕裂伤"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardDescription"," deep laceration that was bleeding, it hurt...","一道正在流血的深撕裂伤口，好痛……"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[0].ActionName"," Cleaning with sea water","用海水清理"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[1].ActionName"," Clean up with fresh water","用淡水清理"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[2].ActionName"," Clean with honey water","用蜂蜜水清理"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[3].ActionName"," Clean with alkaline water","用碱水清理"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[4].ActionName"," Cleaning with soap","用肥皂清理"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[5].ActionName"," application","应用"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[6].ActionName"," Apply honey","涂抹蜂蜜"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CardName"," Sewn Claw Rip","已缝合的利爪撕裂"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CookingRecipes[0].ActionName"," oppression","压迫"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_CookingRecipes[0].CustomCookingText"," Applying pressure to the wound.","正在压迫伤口。"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_InventorySlotsText"," Place dressing here / Tourniquet","在此放置敷料 / 止血带"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_Progress.CardStatName"," Bleeding has stopped","已止血"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_Progress.OnFull.ActionName"," The wound no longer bleeds","伤口不再流血"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionDescription"," My fracture is much better!","我的骨折好多了！"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionLog.LogText"," My laceration healed.","我的撕裂伤好了。"
"Cod_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionName"," Lacerations","撕裂伤"
"Cod_W_TaintedWounds_CardDescription"," Green liquid covers the entire wound surface","绿色的液体覆盖在整个伤口表面"
"Cod_W_TaintedWounds_CardInteractions[0].ActionName"," Cleaning with sea water","用海水清理"
"Cod_W_TaintedWounds_CardInteractions[1].ActionName"," Clean up with fresh water","用淡水清理"
"Cod_W_TaintedWounds_CardInteractions[2].ActionName"," Clean with honey water","用蜂蜜水清理"
"Cod_W_TaintedWounds_CardInteractions[3].ActionName"," Clean with alkaline water","用碱水清理"
"Cod_W_TaintedWounds_CardInteractions[4].ActionName"," Cleaning with soap","用肥皂清理"
"Cod_W_TaintedWounds_CardInteractions[5].ActionName"," application","应用"
"Cod_W_TaintedWounds_CardInteractions[6].ActionName"," Apply honey","涂抹蜂蜜"
"Cod_W_TaintedWounds_CardName"," Filth and erosion","污秽侵蚀"
"Cod_W_TaintedWounds_CookingRecipes[0].ActionName"," dressing","敷料"
"Cod_W_TaintedWounds_CookingRecipes[0].CustomCookingText"," Protecting the wound","正在保护伤口"
"Cod_W_TaintedWounds_InventorySlotsText"," Place dressing here / bandage","在此放置敷料 / 绷带"
"Cod_W_TaintedWounds_SpoilageTime.OnFull.ActionDescription"," The wound has healed","伤口恢复了"
"Cod_W_TaintedWounds_SpoilageTime.OnFull.ActionLog.LogText"," My scrape healed.","我的擦伤好了。"
"Cod_W_TaintedWounds_SpoilageTime.OnFull.ActionName"," Abrasions","擦伤"
"Cod_W_ZombieBites_CardDescription"," The area around the wound starts to turn green ..","伤口周边开始发绿.."
"Cod_W_ZombieBites_CardInteractions[0].ActionName"," Cleaning with sea water","用海水清理"
"Cod_W_ZombieBites_CardInteractions[1].ActionName"," Clean up with fresh water","用淡水清理"
"Cod_W_ZombieBites_CardInteractions[2].ActionName"," Clean with honey water","用蜂蜜水清理"
"Cod_W_ZombieBites_CardInteractions[3].ActionName"," Clean with alkaline water","用碱水清理"
"Cod_W_ZombieBites_CardInteractions[4].ActionName"," Cleaning with soap","用肥皂清理"
"Cod_W_ZombieBites_CardInteractions[5].ActionName"," application","应用"
"Cod_W_ZombieBites_CardInteractions[6].ActionName"," Apply honey","涂抹蜂蜜"
"Cod_W_ZombieBites_CardName"," Zombie bite","僵尸咬伤"
"Cod_W_ZombieBites_CookingRecipes[0].ActionName"," dressing","敷料"
"Cod_W_ZombieBites_CookingRecipes[0].CustomCookingText"," Protecting the wound","正在保护伤口"
"Cod_W_ZombieBites_InventorySlotsText"," Place dressing here / bandage","在此放置敷料 / 绷带"
"Cod_W_ZombieBites_SpoilageTime.OnFull.ActionDescription"," The wound has healed","伤口恢复了"
"Cod_W_ZombieBites_SpoilageTime.OnFull.ActionLog.LogText"," My scrape healed.","我的擦伤好了。"
"Cod_W_ZombieBites_SpoilageTime.OnFull.ActionName"," Abrasions","擦伤"
"Cod_W_ZombieScratch_CardDescription"," The area around the wound starts to turn green ..","伤口周边开始发绿.."
"Cod_W_ZombieScratch_CardInteractions[0].ActionName"," Cleaning with sea water","用海水清理"
"Cod_W_ZombieScratch_CardInteractions[1].ActionName"," Clean up with fresh water","用淡水清理"
"Cod_W_ZombieScratch_CardInteractions[2].ActionName"," Clean with honey water","用蜂蜜水清理"
"Cod_W_ZombieScratch_CardInteractions[3].ActionName"," Clean with alkaline water","用碱水清理"
"Cod_W_ZombieScratch_CardInteractions[4].ActionName"," Cleaning with soap","用肥皂清理"
"Cod_W_ZombieScratch_CardInteractions[5].ActionName"," application","应用"
"Cod_W_ZombieScratch_CardInteractions[6].ActionName"," Apply honey","涂抹蜂蜜"
"Cod_W_ZombieScratch_CardName"," Zombie scratch","僵尸抓伤"
"Cod_W_ZombieScratch_CookingRecipes[0].ActionName"," dressing","敷料"
"Cod_W_ZombieScratch_CookingRecipes[0].CustomCookingText"," Protecting the wound","正在保护伤口"
"Cod_W_ZombieScratch_InventorySlotsText"," Place dressing here / bandage","在此放置敷料 / 绷带"
"Cod_W_ZombieScratch_SpoilageTime.OnFull.ActionDescription"," The wound has healed","伤口恢复了"
"Cod_W_ZombieScratch_SpoilageTime.OnFull.ActionLog.LogText"," My scrape healed.","我的擦伤好了。"
"Cod_W_ZombieScratch_SpoilageTime.OnFull.ActionName"," Abrasions","擦伤"
"Cod_Weather_Storm_CardDescription"," I should stay away from the coast and find shelter from the rain.","我应当远离海岸，并找个躲雨处。"
"Cod_Weather_Storm_CardName"," storm","风暴"
"Cod_XinRenDu_Actions[0].ActionName"," Salvation Army Trust Reward","救世军信任度奖励"
"Cod_XRD2_Actions[0].ActionName"," Salvation Army Trust Reward","救世军信任度奖励"
"Cod_XRD30_Actions[0].ActionName"," Salvation Army Trust Reward","救世军信任度奖励"
"Cod_一包曲奇_CardDescription"," A bag of cookies","一包曲奇"
"Cod_一包曲奇_CardName"," A bag of cookies","一包曲奇"
"Cod_一包曲奇_DismantleActions[0].ActionName","食用","食用"
"Cod_一大袋食物_CardDescription"," A big bag of stuff, open it and see what's inside","一大袋物品，打开看看是什么"
"Cod_一大袋食物_CardName"," Big Bag","大袋子"
"Cod_一大袋食物_DismantleActions[0].ActionName"," Open the bag","打开袋子"
"Cod_一小袋铸币_ActionDescription"," The amount stored is equal to the gold value.","收纳为等量金币值。"
"Cod_一小袋铸币_CardDescription"," A small bag of coins that made a clanging sound when moved.","一小袋铸币，移动时发出钢镚碰撞的声音。"
"Cod_一小袋铸币_CardName"," A small bag of coins","一小袋铸币"
"Cod_一小袋铸币_DismantleActions[0].ActionName",,
"Cod_一小袋铸币_DismantleActions[0].ActionName__T-3u3bgWLgcRf3fade2iYoC4qtYYE="," Take out coins","取出铸币"
"Cod_一小袋铸币_DismantleActions[0].ActionName__T-i3l32Uv0kq38HBq3u+o04GHjSt8="," Conversion","转换"
"Cod_一捆原木_CardDescription"," Bundled logs for easy carrying","捆好的原木，便于携带"
"Cod_一捆原木_CardName"," A bundle of logs","一捆原木"
"Cod_一捆原木_DismantleActions[0].ActionName"," Remove the logs","取出原木"
"Cod_一捆原木蓝图_BlueprintFinishedLog.LogText"," I tied the wood","我捆了木头"
"Cod_一捆原木蓝图_CardDescription"," I can bundle logs","我可以捆原木"
"Cod_一捆原木蓝图_CardName"," Bundle of logs","捆一捆原木"
"Cod_一捆原木蓝图_UnlockConditionsDesc"," Required Materials","需要材料"
"Cod_一捆小树枝_CardDescription"," A bundle of branches for easy carrying","一捆树枝，便于携带"
"Cod_一捆小树枝_CardName"," A bundle of twigs","一捆小树枝"
"Cod_一捆小树枝_DismantleActions[0].ActionName"," Take out the sticks","取出树枝棍"
"Cod_一捆小树枝蓝图_BlueprintFinishedLog.LogText"," can tie sticks.","我会捆木棍了"
"Cod_一捆小树枝蓝图_CardDescription"," A bundle of branches","一捆树枝"
"Cod_一捆小树枝蓝图_CardName"," Bundle of branches","捆一捆树枝"
"Cod_一捆小树枝蓝图_UnlockConditionsDesc"," Required Materials","需要材料"
"Cod_一捆长木棍_CardDescription"," A bundle of long wooden sticks for easy carrying","一捆长木棍，便于携带"
"Cod_一捆长木棍_CardName"," A bundle of long sticks","一捆长木棍"
"Cod_一捆长木棍_DismantleActions[0].ActionName"," Take out the long wooden stick","取出长木棍"
"Cod_一捆长木棍蓝图_BlueprintFinishedLog.LogText"," I can tie long sticks.","我会捆长木棍了"
"Cod_一捆长木棍蓝图_CardDescription"," A bundle of long sticks","一捆长木棍"
"Cod_一捆长木棍蓝图_CardName"," Bundle of long wooden sticks","捆一捆长木棍"
"Cod_一捆长木棍蓝图_UnlockConditionsDesc"," Required Materials","需要材料"
"Cod_一杯水_CardDescription"," Has a light color ..","有着淡淡成色.."
"Cod_一杯水_CardInteractions[0].ActionName"," Pour","倒入"
"Cod_一杯水_CardName"," A glass of water","一杯水"
"Cod_一杯水_DismantleActions[0].ActionName"," drink","饮用"
"Cod_一杯红酒_CardDescription"," A glass of red wine","一杯红酒"
"Cod_一杯红酒_CardName"," A glass of red wine","一杯红酒"
"Cod_一杯红酒_DismantleActions[0].ActionLog.LogText"," I drank red wine","我喝了红酒"
"Cod_一杯红酒_DismantleActions[0].ActionName"," drink","饮用"
"Cod_一瓶红酒_CardDescription"," What? 82 Year?","什么？82年的？"
"Cod_一瓶红酒_CardName"," A bottle of red wine","一瓶红酒"
"Cod_一瓶红酒_DismantleActions[0].ActionLog.LogText"," I drank red wine","我喝了红酒"
"Cod_一瓶红酒_DismantleActions[0].ActionName"," drink","饮用"
"Cod_一箱玻璃罐_CardDescription"," A box of glass jars","一箱玻璃罐"
"Cod_一箱玻璃罐_CardName"," A box of glass jars","一箱玻璃罐"
"Cod_一箱玻璃罐_DismantleActions[0].ActionName"," Take out the glass jar","取出玻璃罐"
"Cod_一箱鱼罐头_CardDescription"," A box of canned food","一箱罐头食品"
"Cod_一箱鱼罐头_CardName"," A box of canned food","一箱罐头食品"
"Cod_一箱鱼罐头_DismantleActions[0].ActionName"," Remove the can","取出罐头"
"Cod_一篓小石头_CardDescription"," Packed stones, easy to carry","装好的石子，便于携带"
"Cod_一篓小石头_CardName"," A basket of small stones","一篓小石头"
"Cod_一篓小石头_DismantleActions[0].ActionName"," Remove the stone","取出石子"
"Cod_一篓小石头蓝图_BlueprintFinishedLog.LogText"," A basket of stones","一篓石子"
"Cod_一篓小石头蓝图_CardDescription"," I can load stones","我可以装石子"
"Cod_一篓小石头蓝图_CardName"," A basket of pebbles","装一篓小石子"
