Key,English,Chinese,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_纺织工作_UnlockConditionsDesc,,需要更高信任或纺织技能,,,,需要更高信任或纺织技能,,,,
Cod_罐装素食秘方_CardName,,罐装素食秘方,,,,罐装素食秘方,,,,
Cod_罐装肉食秘方_CardName,,罐装肉食秘方,,,,罐装肉食秘方,,,,
Cod_老虎机_CardDescription,,搏一搏，单车变模特，赌一赌，老虎变香猪。,,,,搏一搏，单车变模特，赌一赌，老虎变香猪。,,,,
Cod_老虎机_CardName,,老虎机,,,,老虎机,,,,
Cod_能量棒_CardDescription,,饿货，你就是个饿货,,,,饿货，你就是个饿货,,,,
Cod_能量棒_CardName,,能量棒,,,,能量棒,,,,
Cod_能量棒_DismantleActions[0].ActionLog.LogText,,我吃了牛肉罐头,,,,我吃了牛肉罐头,,,,
Cod_能量棒_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_自制柠檬草罐头_CardDescription,,自制柠檬草罐头,,,,自制柠檬草罐头,,,,
Cod_自制柠檬草罐头_CardName,,罐装柠檬草,,,,罐装柠檬草,,,,
Cod_自制柠檬草罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_自制柠檬草罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_自制柠檬草罐头蓝图_CardDescription,,罐装柠檬草,,,,罐装柠檬草,,,,
Cod_自制柠檬草罐头蓝图_CardName,,罐装柠檬草,,,,罐装柠檬草,,,,
Cod_自制柠檬草罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_自制肉罐头_CardDescription,,自制肉罐头,,,,自制肉罐头,,,,
Cod_自制肉罐头_CardName,,罐装肉块,,,,罐装肉块,,,,
Cod_自制肉罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_自制肉罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_自制肉罐头蓝图_CardDescription,,罐装肉,,,,罐装肉,,,,
Cod_自制肉罐头蓝图_CardName,,罐装肉,,,,罐装肉,,,,
Cod_自制肉罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_自制芒果罐头_CardDescription,,自制芒果罐头,,,,自制芒果罐头,,,,
Cod_自制芒果罐头_CardName,,罐装芒果,,,,罐装芒果,,,,
Cod_自制芒果罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_自制芒果罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_自制芒果罐头蓝图_CardDescription,,罐装芒果,,,,罐装芒果,,,,
Cod_自制芒果罐头蓝图_CardName,,罐装芒果,,,,罐装芒果,,,,
Cod_自制芒果罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_自制蘑菇罐头_CardDescription,,自制罐装蘑菇,,,,自制罐装蘑菇,,,,
Cod_自制蘑菇罐头_CardName,,罐装蘑菇,,,,罐装蘑菇,,,,
Cod_自制蘑菇罐头_DismantleActions[0].ActionLog.LogText,,我喝了红酒,,,,我喝了红酒,,,,
Cod_自制蘑菇罐头_DismantleActions[0].ActionName,,吃,,,,吃,,,,
Cod_自制蘑菇罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_自制蘑菇罐头蓝图_CardDescription,,罐装蘑菇,,,,罐装蘑菇,,,,
Cod_自制蘑菇罐头蓝图_CardName,,罐装蘑菇,,,,罐装蘑菇,,,,
Cod_自制蘑菇罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_自制虾罐头_CardDescription,,自制虾罐头,,,,自制虾罐头,,,,
Cod_自制虾罐头_CardName,,罐装虾仁,,,,罐装虾仁,,,,
Cod_自制虾罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_自制虾罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_自制虾罐头蓝图_CardDescription,,罐装虾仁,,,,罐装虾仁,,,,
Cod_自制虾罐头蓝图_CardName,,罐装虾仁,,,,罐装虾仁,,,,
Cod_自制虾罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_自制蛋罐头_CardDescription,,自制蛋罐头,,,,自制蛋罐头,,,,
Cod_自制蛋罐头_CardName,,罐装蛋,,,,罐装蛋,,,,
Cod_自制蛋罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_自制辣椒罐头_CardDescription,,一份超级辣椒罐头！,,,,一份超级辣椒罐头！,,,,
Cod_自制辣椒罐头_CardName,,<color=#FF0000>舌尖</color>,,,,<color=#FF0000>舌尖</color>,,,,
Cod_自制辣椒罐头_DismantleActions[0].ActionName,,食用,,,,食用,,,食用,食用
Cod_自制辣椒罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_自制辣椒罐头蓝图_CardDescription,,罐装辣椒,,,,罐装辣椒,,,,
Cod_自制辣椒罐头蓝图_CardName,,罐装辣椒,,,,罐装辣椒,,,,
Cod_自制辣椒罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_自制香蕉罐头_CardDescription,,自制香蕉罐头,,,,自制香蕉罐头,,,,
Cod_自制香蕉罐头_CardName,,罐装香蕉片,,,,罐装香蕉片,,,,
Cod_自制香蕉罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_自制香蕉罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_自制香蕉罐头蓝图_CardDescription,,罐装柠檬草,,,,罐装柠檬草,,,,
Cod_自制香蕉罐头蓝图_CardName,,罐装香蕉片,,,,罐装香蕉片,,,,
Cod_自制香蕉罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_自动贩卖机_CardDescription,,可以花钱随机购买两种零食,,,,可以花钱随机购买两种零食,,,,
Cod_自动贩卖机_CardName,,自动售货机,,,,自动售货机,,,,
Cod_苏打饮料_CardDescription,,苏打气泡水,,,,苏打气泡水,,,,
Cod_苏打饮料_CardName,,一瓶苏打饮料,,,,一瓶苏打饮料,,,,
Cod_苏打饮料_DismantleActions[0].ActionLog.LogText,,我喝了红酒,,,,我喝了红酒,,,,
Cod_苏打饮料_DismantleActions[0].ActionName,,喝,,,,喝,,,,
Cod_蔬菜沙拉_CardDescription,,美味蔬菜沙拉,,,,美味蔬菜沙拉,,,,
Cod_蔬菜沙拉_CardName,,蔬菜沙拉,,,,蔬菜沙拉,,,,
Cod_蔬菜沙拉_DismantleActions[0].ActionLog.LogText,,我吃了鸡肉三明治。,,,,I ate a chicken sandwitch.,,,I ate a chicken sandwitch.,我吃了鸡肉三明治。
Cod_蔬菜沙拉_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_薯片_CardDescription,,一包薯片,,,,一包薯片,,,,
Cod_薯片_CardName,,一包薯片,,,,一包薯片,,,,
Cod_薯片_DismantleActions[0].ActionLog.LogText,,我喝了红酒,,,,我喝了红酒,,,,
Cod_薯片_DismantleActions[0].ActionName,,吃,,,,吃,,,,
Cod_蘑菇汤罐头_CardDescription,,蘑菇汤罐头,,,,蘑菇汤罐头,,,,
Cod_蘑菇汤罐头_CardName,,蘑菇汤罐头,,,,蘑菇汤罐头,,,,
Cod_蘑菇汤罐头_DismantleActions[0].ActionLog.LogText,,我喝了红酒,,,,我喝了红酒,,,,
Cod_蘑菇汤罐头_DismantleActions[0].ActionName,,喝,,,,喝,,,,
Cod_蛋罐头蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_蛋罐头蓝图_CardDescription,,罐装蛋,,,,罐装蛋,,,,
Cod_蛋罐头蓝图_CardName,,罐装蛋,,,,罐装蛋,,,,
Cod_蛋罐头蓝图_UnlockConditionsDesc,,需要秘方,,,,需要秘方,,,,
Cod_豆子罐头_CardDescription,,一罐豆子罐头,,,,一罐豆子罐头,,,,
Cod_豆子罐头_CardName,,豆子罐头,,,,豆子罐头,,,,
Cod_豆子罐头_DismantleActions[0].ActionLog.LogText,,我吃了牛肉罐头,,,,我吃了牛肉罐头,,,,
Cod_豆子罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_购买代金券_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买代金券_CardDescription,,购买20张代金券,,,,购买20张代金券,,,,
Cod_购买代金券_CardName,,购买20张代金券,,,,购买20张代金券,,,,
Cod_购买代金券_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买外星种子_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买外星种子_CardDescription,,购买外星种子,,,,购买外星种子,,,,
Cod_购买外星种子_CardName,,购买外星结节,,,,购买外星结节,,,,
Cod_购买外星种子_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买大腰包_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买大腰包_CardDescription,,购买腰包,,,,购买腰包,,,,
Cod_购买大腰包_CardName,,购买大腰包,,,,购买大腰包,,,,
Cod_购买大腰包_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买子弹_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买子弹_CardDescription,,购买左轮,,,,购买左轮,,,,
Cod_购买子弹_CardName,,购买10发子弹,,,,购买10发子弹,,,,
Cod_购买子弹_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买小型熔炉_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买小型熔炉_CardDescription,,购买,,,,购买,,,,
Cod_购买小型熔炉_CardName,,购买小型熔炉,,,,购买小型熔炉,,,,
Cod_购买小型熔炉_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买工作证_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买工作证_CardDescription,,购买工作证,,,,购买工作证,,,,
Cod_购买工作证_CardName,,购买工作证,,,,购买工作证,,,,
Cod_购买工作证_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买工具箱_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买工具箱_CardDescription,,购买锯木工具,,,,购买锯木工具,,,,
Cod_购买工具箱_CardName,,购买工具箱,,,,购买工具箱,,,,
Cod_购买工具箱_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买左轮_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买左轮_CardDescription,,购买左轮,,,,购买左轮,,,,
Cod_购买左轮_CardName,,购买左轮,,,,购买左轮,,,,
Cod_购买左轮_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买手电_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买手电_CardDescription,,购买手电,,,,购买手电,,,,
Cod_购买手电_CardName,,购买手电,,,,购买手电,,,,
Cod_购买手电_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买抗生素_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买抗生素_CardDescription,,购买药品,,,,购买药品,,,,
Cod_购买抗生素_CardName,,购买抗生素,,,,购买抗生素,,,,
Cod_购买抗生素_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买无人机_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买无人机_CardDescription,,购买无人机,,,,购买无人机,,,,
Cod_购买无人机_CardName,,购买无人机,,,,购买无人机,,,,
Cod_购买无人机_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买末日背包_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买末日背包_CardDescription,,购买背包,,,,购买背包,,,,
Cod_购买末日背包_CardName,,购买背包,,,,购买背包,,,,
Cod_购买末日背包_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买水包_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买水包_CardDescription,,购买6包水,,,,购买6包水,,,,
Cod_购买水包_CardName,,袋装水包,,,,袋装水包,,,,
Cod_购买水包_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买泥堆_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买泥堆_CardDescription,,购买一份批量的泥土。,,,,购买一份批量的泥土。,,,,
Cod_购买泥堆_CardName,,购买10个泥堆,,,,购买10个泥堆,,,,
Cod_购买泥堆_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买泥锅_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买泥锅_CardDescription,,购买一个烹饪锅。,,,,购买一个烹饪锅。,,,,
Cod_购买泥锅_CardName,,购买烹饪锅,,,,购买烹饪锅,,,,
Cod_购买泥锅_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买火药罐_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买火药罐_CardDescription,,购买火药,,,,购买火药,,,,
Cod_购买火药罐_CardName,,购买两个火药罐,,,,购买两个火药罐,,,,
Cod_购买火药罐_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买狗粮_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买狗粮_CardDescription,,黑奴套餐,,,,黑奴套餐,,,,
Cod_购买狗粮_CardName,,黑奴套餐,,,,黑奴套餐,,,,
Cod_购买狗粮_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买玻璃罐_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买玻璃罐_CardDescription,,购买玻璃罐,,,,购买玻璃罐,,,,
Cod_购买玻璃罐_CardName,,购买六个玻璃罐,,,,购买六个玻璃罐,,,,
Cod_购买玻璃罐_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买盐_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买盐_CardDescription,,购买6盐,,,,购买6盐,,,,
Cod_购买盐_CardName,,6份盐,,,,6份盐,,,,
Cod_购买盐_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买罐装食物秘籍_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买罐装食物秘籍_CardDescription,,购买玻璃罐,,,,购买玻璃罐,,,,
Cod_购买罐装食物秘籍_CardName,,购买罐装素食秘方,,,,购买罐装素食秘方,,,,
Cod_购买罐装食物秘籍_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买罐装食物秘籍2_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买罐装食物秘籍2_CardDescription,,购买罐装肉食秘方,,,,购买罐装肉食秘方,,,,
Cod_购买罐装食物秘籍2_CardName,,购买罐装肉食秘方,,,,购买罐装肉食秘方,,,,
Cod_购买罐装食物秘籍2_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买蛇草_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买蛇草_CardDescription,,购买蛇草,,,,购买蛇草,,,,
Cod_购买蛇草_CardName,,购买10个蛇草,,,,购买10个蛇草,,,,
Cod_购买蛇草_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买解毒剂_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买解毒剂_CardDescription,,购买解毒剂,,,,购买解毒剂,,,,
Cod_购买解毒剂_CardName,,购买解毒剂,,,,购买解毒剂,,,,
Cod_购买解毒剂_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买锯木工具_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买锯木工具_CardDescription,,购买锯木工具,,,,购买锯木工具,,,,
Cod_购买锯木工具_CardName,,购买锯木工具,,,,购买锯木工具,,,,
Cod_购买锯木工具_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_购买零食_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食_CardName,,苏打薯片,,,,苏打薯片,,,,
Cod_购买零食_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买零食2_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食2_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食2_CardName,,红牛可乐,,,,红牛可乐,,,,
Cod_购买零食2_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买零食3_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食3_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食3_CardName,,曲奇鱼罐头,,,,曲奇鱼罐头,,,,
Cod_购买零食3_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买零食4_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食4_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食4_CardName,,午餐牛肉,,,,午餐牛肉,,,,
Cod_购买零食4_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买零食5_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食5_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食5_CardName,,香蕉椰子,,,,香蕉椰子,,,,
Cod_购买零食5_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买零食6_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食6_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食6_CardName,,饿货套餐,,,,饿货套餐,,,,
Cod_购买零食6_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买零食7_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食7_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食7_CardName,,红酒猪肉,,,,红酒猪肉,,,,
Cod_购买零食7_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买零食8_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买零食8_CardDescription,,购买零食,,,,购买零食,,,,
Cod_购买零食8_CardName,,两罐脂肪块,,,,两罐脂肪块,,,,
Cod_购买零食8_UnlockConditionsDesc,,需要自动贩卖机,,,,需要自动贩卖机,,,,
Cod_购买鱼罐头配方_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_购买鱼罐头配方_CardDescription,,购买配方,,,,购买配方,,,,
Cod_购买鱼罐头配方_CardName,,购买鱼罐头配方,,,,购买鱼罐头配方,,,,
Cod_购买鱼罐头配方_UnlockConditionsDesc,,需要商人,,,,需要商人,,,,
Cod_赌博蓝图_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_赌博蓝图_CardDescription,,搏一搏,,,,搏一搏,,,,
Cod_赌博蓝图_CardName,,5元,,,,5元,,,,
Cod_赌博蓝图_UnlockConditionsDesc,,需要老虎机,,,,需要老虎机,,,,
Cod_赌博蓝图2_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_赌博蓝图2_CardDescription,,搏一搏,,,,搏一搏,,,,
Cod_赌博蓝图2_CardName,,10元,,,,10元,,,,
Cod_赌博蓝图2_UnlockConditionsDesc,,需要老虎机,,,,需要老虎机,,,,
Cod_金枪鱼罐头_CardDescription,,一罐金枪鱼罐头,,,,一罐金枪鱼罐头,,,,
Cod_金枪鱼罐头_CardName,,金枪鱼罐头,,,,金枪鱼罐头,,,,
Cod_金枪鱼罐头_DismantleActions[0].ActionLog.LogText,,我吃了牛肉罐头,,,,我吃了牛肉罐头,,,,
Cod_金枪鱼罐头_DismantleActions[0].ActionName,,食用,,,,Eat,,,Eat,食用
Cod_钓鱼工作_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_钓鱼工作_CardDescription,,钓鱼工作,,,,钓鱼工作,,,,
Cod_钓鱼工作_CardName,,钓鱼工作,,,,钓鱼工作,,,,
Cod_钓鱼工作_UnlockConditionsDesc,,需要更高信任或钓鱼技能,,,,需要更高信任或钓鱼技能,,,,
Cod_钓鱼洞_CardDescription,,可以钓鱼的小洞,,,,可以钓鱼的小洞,,,,
Cod_钓鱼洞_CardInteractions[0].ActionName,,叉鱼,,,,Spear Fish,,,Spear Fish,叉鱼
Cod_钓鱼洞_CardInteractions[0].ProducedCards[0].CollectionMessages[0],,运气不佳……,,,,No luck...,,,No luck...,运气不佳……
Cod_钓鱼洞_CardInteractions[1].ActionName,,鱼肉,,,,Fish,,,Fish,鱼肉
Cod_钓鱼洞_CardInteractions[1].ProducedCards[0].CollectionMessages[0],,运气不佳……,,,,No luck...,,,No luck...,运气不佳……
Cod_钓鱼洞_CardInteractions[2].ActionName,,鱼肉,,,,Fish,,,Fish,鱼肉
Cod_钓鱼洞_CardInteractions[2].ProducedCards[0].CollectionMessages[0],,运气不佳……,,,,No luck...,,,No luck...,运气不佳……
Cod_钓鱼洞_CardInteractions[3].ActionName,,倒入,,,,Fill,,,Fill,倒入
Cod_钓鱼洞_CardInteractions[4].ActionName,,轰隆！,,,,Boom!,,,Boom!,轰隆！
Cod_钓鱼洞_CardName,,钓鱼洞,,,,钓鱼洞,,,,
Cod_钓鱼洞_DismantleActions[0].ActionName,,饮用,,,,Drink,,,Drink,饮用
Cod_钓鱼洞_DismantleActions[1].ActionName,,洗个澡,,,,Wash yourself,,,Wash yourself,洗个澡
Cod_钓鱼洞_SpecialDurability1.CardStatName,,洋流冲刷,,,,Sea Damage,,,Sea Damage,洋流冲刷
Cod_铁匠工作_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_铁匠工作_CardDescription,,铁匠工作,,,,铁匠工作,,,,
Cod_铁匠工作_CardName,,铁匠工作,,,,铁匠工作,,,,
Cod_铁匠工作_UnlockConditionsDesc,,需要更高信任或制作技能,,,,需要更高信任或制作技能,,,,
Cod_铸币_ActionDescription,,收纳为等量金币值。,,,,收纳为等量金币值。,,,,
Cod_铸币_CardDescription,,一枚表面沾染血迹的铸币，传闻在某些幸存者营地作为货币流通。,,,,一枚表面沾染血迹的铸币，传闻在某些幸存者营地作为货币流通。,,,,
Cod_铸币_CardName,,铸币,,,,铸币,,,,
Cod_铸币_DismantleActions[0].ActionName,,转换,,,,转换,,,,
Cod_锯木机_CardDescription,,锯木工具，更高效的将原本锯成木板,,,,锯木工具，更高效的将原本锯成木板,,,,
Cod_锯木机_CardInteractions[0].ActionName,,锯木,,,,锯木,,,,
Cod_锯木机_CardInteractions[1].ActionName,,锯木,,,,锯木,,,,
Cod_锯木机_CardName,,锯木工具,,,,锯木工具,,,,
Cod_锯木机锯木板_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_锯木机锯木板_CardDescription,,锯木板,,,,锯木板,,,,
Cod_锯木机锯木板_CardName,,锯木板,,,,锯木板,,,,
Cod_锯木机锯木板_UnlockConditionsDesc,,需要锯木机,,,,需要锯木机,,,,
Cod_长矛教学工作_BlueprintFinishedLog.LogText,,I mad,,,,I mad,,,,
Cod_长矛教学工作_CardDescription,,长矛教学工作,,,,长矛教学工作,,,,
Cod_长矛教学工作_CardName,,矛战教官,,,,矛战教官,,,,
Cod_长矛教学工作_UnlockConditionsDesc,,需要更高信任或矛战,,,,需要更高信任或矛战,,,,
Cod_陈旧的牛肉罐头_CardDescription,,一罐陈旧的牛肉罐头，但是还能吃,,,,一罐陈旧的牛肉罐头，但是还能吃,,,,
Cod_陈旧的牛肉罐头_CardName,,陈旧的牛肉罐头,,,,陈旧的牛肉罐头,,,,
Cod_陈旧的牛肉罐头_DismantleActions[0].ActionLog.LogText,,我吃了陈旧的牛肉罐头,,,,我吃了陈旧的牛肉罐头,,,,
